TID,Comments,Rating
tt0027977,this movie is a must see for anyone who loves comedies  charlie chaplin is at his alltime best as the tramp and he has wonderful chemistry with paulette goddards gamin  together they provide an hour and a half of nonstop laughs  my favorite parts are when he is fed by a modern machine that goes awry and then when charlie goes crazy in the factory  the situations and expressions are hilarious!  please see this movie soonyou definitely will not regret it,10
tt0027977,greetings from lithuaniamodern times  is my first movie which i saw that features charles chaplin saw it first time in  but nevertheless its a great movie comedy here is truly funny and its not just a comedy it tells a story with some underlying themes that are still kinda topical till this day – technology is changing evolving and if you are not keeping pace with it you will have some hard times like our hero of this movieacting here is very solid actually i was surprised of how well acted this movie was – no one overreacted story itself is interesting and movie is very well paced – at running time  h  min it almost never drags and is entertaining from start till finishoverall modern times is a black and white silent movie there are some sounds actually which safely can be viewed for the first time even in  –  years after its original release it has some truly genuine comedic situations it tells good story and pacing of picture is very solid maybe it is not possible to review this movie correctly now because its very old but great movies are great movies – they can be viewed no matter what,9
tt0027977,chaplins modern times has influenced the th century as much as any other film could have his portrayal of man vs machine individual vs group love vs industryis the framework of classic modern american antiprogressive thinking gilliams brazil is the late century equivalent but chaplin hit it right first insuring generations would have the chance to relate to the challenges of their own modern times,10
tt0027977,long after most people thought the silent movie had been buried forever chaplin brought his little fellow out of mothballs for one more magnificent motion picture the tramp is trapped in a factory performing mindnumbing repetitive tasks and finally he goes hilariously berserk i started laughing the instant i saw the lady in the dress with the buttons like city lights this film is a collection of charming vignettes this time revolving around the tramps desire to settle down with gamin paulette goddard from the tramps encounter with an assemblyline feeding machine to his unsuccessful stints as night watchman and waiter this movie is packed full of delights chaplin never speaks but he does sing a little this work of genius can make you smile though your heart is breaking,0
tt0027977,charles chaplin seemingly had been pushed out of the movie business by the earlys due to the advent of sound a medium that just never seemed right with him chaplin probably the best filmmaker/performer of the th century did not despair though he fought back with heart and emotion and by  modern times was a major box office and critical success it is a movie that quietly showed a man suffering through a world of change as a factory worker in the film chaplin tries to cope with the industrial revolution and tries to make it through a quickly changing us economy he finds love with vagrant paulette goddard who ended up marrying chaplin in real life and the two come together and lean on one another in a world of uncertainty and change modern times is one of those films that will put a smile on your face but it could make you weep just as easily chaplins world was changing and not necessarily for the better from his point of view and he wanted to express the variations in his old way of doing things and the new way everyone else had accepted goddard is also probably the best actress to match chaplins charm in one of his pictures their love for one another even though the marriage lasted a relatively short amount of time in real life just seems to shine on the silver screen and they have a chemistry that is sweet and heartwarming beautifully made wonderfully written perfectly performed smart insightful and always brilliant modern times is another film from chaplin that will brand itself on the souls of all true lovers of the cinema  stars out of ,0
tt0027977,this is absolutely the finest film charlie chaplin ever madewhich considering the overall quality of his work says a great deal for the quality of the film  genius is a much overused word but in chaplins case its use is apt  this is one of the classics of cinema and one of the greatest films ever made!  the scenes in the factory are hilarious you have got to see this film!  most joyously totally and highly recommended!!!!!,10
tt0027977,somehow this very old film is particularly modern today and the exaggerations are not really sooo extreme compared with the real world the humans enslaved by the machines and by those who control them become more and more small and insignificant like the hero of this very funny comedy one of the best in the history that speaks about very ugly things in a very amusing way the tramp is not a tramp in the beginning he has a real job in a modern factory that almost kills him as the factory becomes more and more modern he becomes a tramp when he stays without a job picking up red flags in the street can get you in a big problem with the police who are there to serve and protect the rich an honest man can stay honest even in prison and get benefits from this even a new job but honesty is not really enough trouble is always around the corner and modern society doesnt permit you to make a new start easilylove gives you wings or at list hope and the power to continue a beautiful girl of the streets is more than our hero is asking for and he is ready to do whatever necessary even put his safety in danger to take care of her and she appreciates this in the end when everything is lost once again all they are left with is each other and thats all they really needfor the first time is his cinema career our tramp will find a girl that will stick with him and support him chaplin obviously felt with paulette goddard something that he didnt feel for his earlier women and i dont blame himand this story of modern times like all of chaplins films will end up with an optimistic feeling in a unhappy end never is everything lostwith obvious inspiration from fritz langs metropolis and maybe rené clairs à nous la liberté it made the strongest point about the where we re going in all the cinema of the s i think  and with only marx bros duck soup being able to stand anywhere close to it maybe the most complete funny and mature creation of the best comedian of the seventh art with a lot more than a non stop production line of great jokes to offer if made without a single joke this film would still be one of the greatest of all of our modern times,10
tt0027977,modern times begins with a shot of sheep going down a runway followed by a shot of workers entering a factory charlie is set down in the midst of industrial civilization which is dominated by machinery and in which men are organized into mechanical units capital and labor charlies real enemies are no longer the cop or the boss with whom he can always enter into some human relation but a vast impersonality invisible and invulnerable modern times offered a variety of minor attractions it featured chaplins wife paulette goddard; it had wonderful gags; it indulged in tricks of sound which came to the very edge of being dialog but what did the picture mean what was it trying to say? because chaplin charged his usual enormous percentage for it and because of foreign receipts modern times made money but exhibitors were not happy at the limited audience turnout for the majority the new charlie was too serious; for the minority not serious enoughsince the picture seemed to be about the dehumanizing effect of machinery intellectuals called upon chaplin to join them in reorganizing machine culture to some more human scale of thingsoff the screen chaplin said nothing on the screen his anarchic hostility for any kind of machine culture expressed itself in scenes like that in which charlie is fed by a machine and that in which crazed by the assembly line he runs into the street his arms moving convulsively like two pistons charlie the rebel charlie the poet charlie the invincibly human had been turned into a machine,8
tt0027977,modern times exemplifies depressionera america; a stream of disappointments tattered dreams and missed chances that attempt to drag the characters down but are defied by the ever buoyant hope of the american dreamscenes from modern times aptly capture the mood of america in the late s; men superimposed by sheep shuttled into a waiting line workers being pushed to go faster and faster eventually consumed by the very machine they deigned to control yet elements of optimism shine through the weary filmchaplin and his gamin dream of a home of their own with cows ready to be milked and steaks crackling on the stove though their realitya depilated shack is no buckingham palace the two are able to sustain themselves on the american dream of a more secure fruitful lifeseveral aspects of the film called to mind a type reality though  was written in   years after the birth of modern times including the large two way screen in the factory allowing the owner to be big brother to the workers as well as the police brutality and ford factory line of men and machinethe film ends appropriately; dusty and bruised from pursuit hardship and hunger chapin and his orphan girl head of hopefully into the sunset convinced of a better reality awaiting them on the suns return; a hope shared by many in americas modern times,7
tt0027977,i saw this as a child and my laughter at the feeding machine scene was so wild that i have never laughed so hard at anything again in my entire life i literally slid out of my chair to the ground gasping for air the whole film is absurd and brilliant crisply realized by a comedy genius but for me that one moment transcends even greatness and touches the sublime where is poetry and god seeing the feeding machine again as an adult there are tears mixed with laughter to eat is to live it is the personal realm and the invasion of the authoritarian state into the personal realm is so arrogant and pompous that it frightens me a lot to see how far it has gone as they regulate our speech our food our sex lives according to the latest pc doctrines of nice chaplin would not have recognized this new world of ours where the working class he represents here is ruled by progressive billionaires spouting inanities,10
tt0027977,the hands of the cinema clock were set back five years last night when a funny little man with a microscopic mustache a battered derby hat turned up shoes and a flexible bamboo cane returned to the broadway screen to resume his place in the affections of the filmgoing public the little man—it scarcely needs be said—is charlie chaplin whose modern times opening at the rivoli restores him to a following that has waited patiently burning incense in his temple of comedy during the long years since his last picture was producedthat was five years ago almost to the day city lights was its name and in it mr chaplin refused to talk he still refuses but in modern times he has raised the ban against dialogue for other members of the cast raised it but not completely a few sentences here and there excused because they come by television phonograph the radio and once—just once—mr chaplin permits himself to be heardthose are the answers to the practical questions they do not tell of mr chaplins picture or of chaplin himself or of the comic feast that he has been preparing for almost two years in the guarded cloister in hollywood known as the chaplin studiobut there is no cause for alarm and no reason to delay the verdict further modern times has still the same old charlie the lovable little fellow whose hands and feet eyebrows can beat an irresistible tattoo upon an audiences or hold it still taut beneath the spell of human tragedy a flick of his cane a quirk of a brow an impish lift of his toe and the mood is off; a droop of his mouth a sag of his shoulder a quick blink of his eye and you are his again a companion in suffering or do you have to be reminded that chaplin is a master of pantomime? time has not changed his genius,10
tt0027977,the mechanized and standardized world made of levers bolts department stores and lifts is too difficult or probably too ordinary for the honest and trustworthy charlie chaplin who always ends up trapped in his times but did this world really change a lot when nowadays we walk to the subway or we drive in crowded streets like cattle in order to reach our working place? in fact what charlie chaplin and the beautiful paulette goddard a close up of her face after the little tramp is arrested for the theft of a loaf of bread is magnificent really wants from modern times is a small decent house where to have dinner together an apple to grab by stretching your arm outside the window and fresh milk from a cow charlie chaplin doesnt need to speak on the screen while talking pictures were already widely produced since late s to deliver his brilliant view on s world; and even when he does talk during the floor show towards the end of the movie we dont need to understand what it is said to appreciate once more his talent and genius there are two moments that stand out during the movie the feeding machine that feeds the little tramp on the assembly line in the first part of modern times note also some similarities later when the mechanic assistant feeds his boss and the splendid final scene when before fading out the little tramp invites the gamin to smile while walking on an empty street at dawn; a scene that alone is worth a full movie a smile that becomes the essence of the use of trying this last moment is full of hope and full of humanity; things that we still struggle for in our modern times,9
tt0027977,modern times owes a lot to metropolis despite the difference in tone you can see this especially in the first half with the giant gears and flywheels of the monstrous factory as well as the twoway tv intercom the boss uses to give ordersalthough there is a lot of serious content  strikes riots poverty police killings  the serious and comic elements blend seamlessly you never get the feeling youre being lectured about anything youre laughing too muchthe element of tragedy lurking in the background makes the comedy that much stronger when paulette godard comes into the picture the tone changes from industrial to romantic and it must be said that she is one of the sexiest heroines to appear in an american film more surprising since its a farce id go so far as to say that godard outperforms chaplin in this picture even if her later career was less notableyou have to see this movie before you can understand anything about the art of cinema,10
tt0027977,arguably charlies best film  maybe not his funniest but his best because theres so much more to it than the keystone kops kind of pratfalls that he so commonly usedfrankly i dont know how the guy did it being so consistently humorous without using any words  all of it depends on a story simple enough to be followed visually and on chaplins genius for mime and situation construction  there are some words spoken on screen  this was his last holdout against talking pictures  but none of them involve people speaking directly to one another  there is a song at the end with gibberish lyrics and the rest of the speaking is always filtered through some mechanical medium a record player a radio a television set  charlie was accused of communism somewhere along the line and pretty much thrown out of the country after which he lived in switzerland  you couldnt tell he was a commie from this movie  it comments on its time of course the great depression and charlie and paulette goddard are two poor people  management is shown as callus playing with a jigsaw puzzle and reading newspapers while the workers slave away on the assembly line  there is even a communist demonstration  but its all played for laughs  one of those red warning flags falls off the back of a truck passing down an empty street  charlie picks up the flag and waves it shouting after the truck as he begins to hurry after the truck still shouting and waving a horde of dissatisfied workers silently falls in behind him and hes arrested  poor people steal but they only steal food  if having sympathy for the unemployed is communism then roughly one american out of three was a communist because thats roughly what the unemployment rate was  modern times is no more communistic than say my man godfrey or salt of the earth or the grapes of wrath  besides that charlie is no classical marxist  marxism posited a transition from false consciousness the feeling that ones miserable poverty was due to personal failure or bad luck to class consciousness the realization that exploitation by the property owners was at fault  charlie is no activist  he fumbles every job he gets  the other workers are hardly sympathetic  charlies not a working class hero but a black sheep  the opening shot of the herd of sheep hurrying past the camera includes one black sheep in the middle of the flock and its hard to imagine that this was accidentalactually charlie had lost a lot of respect in america because he had an eye for young girls  his second marriage resulted from a sixteenyearold girls faked pregnancy  paulette goddard who became his third wife maybe and maybe not was twenty when this movie was made and charlie was fortythree  in any case  boy if you want to get americans heated up just combine sex with politics  a surefire winner for the puritans  it may have cost goddard the part of scarlet ohara in gone with the wind because she may have been living in sin with charlie at the timei dont want to spell out too many of the gags because i dont want to spoil them but be alert for the feeding machine that goes berserk and shoves lug nuts down charlies throat and hits him in the face with a corn cob charlie looks as if hes strapped helplessly into his seat but his hands were free under the rotating table so that he could manipulate the fiendish devices himself  the first time i saw this movie was in the arts theater on springfield avenue in irvington new jersey  when paulette goddard first appeared the man on my right chuckled and said now thats a goodlooking babe  on my left my marmorial ex laughed out loud during the feeding machine episode for perhaps the only time in her life  there can be no higher recommendation,0
tt0027977,usually you watch old films trying to be generous with your criticism because of the huge difficulties the directors and actors faced those days this one is a miracle a comedy that stands tall even in todays cinema starring perhaps the best comedian who lived on earth at some parts it is hilarious but the social message chaplin wants to pass is always there making modern times even more important the love story is also very sweet and paulette goddard is a remarkably beautiful woman! so what to say about this mans genius? charlie chaplin acts directs and even composes the music! and by all means he does a magnificent job you can find great symbolism and a lot of political references we all have to remember that chaplin was accused of being a communist which of course was a pride for intellectuals given their accusers i have unlimited respect for the great charlie chaplin,9
tt0027977,this is where i decided to have a look at charlie chaplin and his famous modern times  we are all familiar with scenes in a factory but honestly there is much much more happening later and it truly surprised me that film turns into a such epic saga another example of things i just assumed i know it charmed me instantly of course because chaplin was a true genius and magician  his creation little tramp is easily understood to anybody no matter what background and we love him dearly for all his sweetness clumsiness and old heart this story apparently happens in metropolislike factory where work machines and buttons are parodied mercilessly until we audience roar with laughter  i was honestly surprised that something filmed almost a century ago was still so fresh and funny basically everything after the first start on the fast track was new to me and i laughed and laughed until i found myself rewinding scenes and enjoying them again what a genius!once little tramp looses his job  there is a whole unspoken atmosphere of unfairness poverty and depression around  he quickly ends up in a prison from which he doesnt even want to leave however he gets cocaine in his salt charlie chaplin on a coke! saves policemen from escaped criminals meets ministers wife very funny scene and gets release from the prison with job recommendation letter and this is still just a beginning of the movie! there is much much more coming up later  it really goes on forever but its wonderful heartwarming and joyous to watch i almost forgot everything about myself and my whereabouts while i was so deeply lost in this masterpiece film is so immensely rich with characters stories little details and magic that i honestly think its one of the best things i have ever seen,10
tt0027977,the tramp charlie chaplin is just a cog in the modern machinery he is unable to keep with the production line tightening bolts the owner picks him out for testing the automatic feeding machine by late afternoon he gets lost in the machinery he cant stop tightening causing great damage and they send him to a mental hospital he gets out but he doesnt have a job anymore a red flag falls off the back of a truck he picks it and a massive march starts behind him without he knowing it the police grabs him thinking that hes the leader in prison he helps thwart an escape attempt and is released a gamin paulette goddard is stealing food for the children her unemployed father is shot dead leaving her little sisters sent off to the orphanage she steals a loaf of bread and runs into the tramp he tries to take the blame but shes caught anyways he prefers life inside and deliberately gets caught stealing they get thrown into the same wagon and escape getting thrown out togetherthis has the iconic factory scene with the tramp in the machinery happening early on the story is slightly random as the pair has one misadventure after another as they struggle to have the american dream the tramp is making a statement of sorts as he gets swept up from one thing to the next hes the cog that never really fits in the machinery this is a sound movie with sound being used for specific and interesting ways the tramp is actually singing but its a lot of nonsense this definitely has a social commentary but its still funny message movie,9
tt0027977,a delightful film with one great scene after another charlie chaplins modern times is hilarious thoughtful and timeless  chaplin combined his silent film skills with creative use of sound effects and music and added a wide variety of interesting and entertaining settings to create a film that is very pleasing to watch  chaplins own fine acting is complemented by a delightful and charming performance by paulette goddard  and the story itself filled with twists and turns is a timeless commentary on modern life much of which is applicable to any eracharlies tramp character joins up in this one with a lively orphaned gamin goddard to help each other through a lengthy series of setbacks and triumphs that reflect the stresses of fastpaced modern life  most of their adventures are hilarious but many also contain serious social commentary that is still just as relevant in any age  chaplin and goddard make a delightful pair who win the complete sympathy of the viewer in their fight for survivalthe movie has one great scene after another from some wild sequences in a steel factory to a set of sometimes breathtaking antics in a deserted department store to the incomparable climactic sequence in a cafe and many others in between  the settings are done with great care and wit and the action makes full use of the props and possibilities at handthis is a wonderful movie that anyone who likes vintage cinema will enjoy even those who are thoroughly jaded by the excesses of modern cinema should at least give modern times a try  this is one of the great masterpieces of chaplins or any other era,0
tt0031381,this film shows the best of the american cinema whether we like the film or not one has to recognize the greatest achievement perhaps of the creative talent of the people working in the movie industry gone with the wind represents a monumental leap as well as a departure for the movies as they were done prior to this filmthe vision of david o selznick the power behind bringing margaret mitchells massive account about the south before and after the civil war pays handsomely with the film that victor fleming directed this movie will live forever because it reminds us of how this great nation came into being despite the different opinions from the two stubborn factions in the wargone with the wind brought together the best people in hollywood the end result is the stunning film that for about four hours keep us interested in the story unfolding in the screen of course credit must be due to the director victor fleming and his vision as well as the adaptation by sydney howard who gave the right tone to the film the gorgeous cinematography created by ernest haller gives us a vision of the gentle south before the war and the phoenix raising from the ashes of a burned atlanta the music of max steiner puts the right touch behind all that is seen in the movieone cant conceive another scarlett ohara played by no one but vivien leigh her beauty her sense of timing her intelligent approach to this role makes this a hallmark performance ms leigh was at the best moment of her distinguished career and it shows scarlett goes from riches to rags back to riches again and in the process finds an inner strength she didnt know she possessed her impossible love for ashley will consume her and will keep her away from returning the love to the man that really loves her rhettthe same thing applies to the rhett butler of clark gable no one else comes to mind for playing him with the passion he projects throughout the movie this is a mans man captain butler was torn between his loyalty to the cause of the south and his sense of decency his love for scarlett the woman he knows is in love with a dream speaks eloquently for itselfthe other two principals olivia de havilland and leslie howard give performances that are amazing to watch ms de havillands melanie hamilton is perfect melanie is loyal to the woman that does everything to undermine her marriage to ashley mr howards ashley gives a perfect balance to the man in love with his wife while scarlett keeps tempting himthe rest of the cast is too numerous to make justice to all the actors one sees on the screen but omitting the contribution of hattie mcdaniel to the film would be sinful ms mcdaniel was such a natural actress that she is excellent no matter in what movie she is playing this huge talent is a joy to watchcomments to this forum express their objections to the way the race relations play in the movie but being realistic this movie speaks about the not too distant past where all kinds of atrocities such as the slavery were the norm of the land while those things are repugnant to acknowledge in the film they are kept at a minimum after all this film is based on a book by one of the daughters of that south margaret mitchell who is presenting the story as she saw it in her mind no doubt told to her from relatives that lived in that period of a horrible page in the american historyenjoy this monumental classic in all its splendor,10
tt0031381,before i ever saw gone with the wind i was well acquainted with max steiners theme it opened wor tvs million dollar movie before every broadcast in new york in the fifties and sixties when my parents took me to see gone with the wind in one of mgms rereleases as the film music started in my youthful eagerness to show off my knowledge i remarked to all who could hear that that was stolen from million dollar moviemillion dollar movie is gone now but gone with the wind book and film remain eternal in these days margaret mitchells southern point of view book might have trouble finding a publisher let alone selling film rights to the story but it is a tribute to her and the characters she created that they remain alive in everyones mind who reads the novel or sees the film and thats just about the same because i cant think of another film that remained so faithful to the textit is said that margaret mitchell wrote the book with clark gable in mind as rhett butler as the sober and ever realistic but charming rhett gable for most of the film is playing a character not to dissimilar from what he usually played on screen however in the last half hour of the film when hes hit with unbelievable tragedy and he edges to the point of madness gable reached dimensions he never did before or subsequently if mitchell knew who she wanted as rhett nobody knew who would be scarlett the search for scarlett ohara is one of those hollywood legends as every actress with the possible exception of edna may oliver read for the part gone with the wind started filming without a scarlett as the famous burning of atlanta sequence was done first while it was being down david o selznick settled on a fairly unknown british actress at least in the usa vivien leighit was a stroke of casting genius vivien leighs screen output is pretty small she was primarily a stage actress gone with the wind is more her film than rhett butlers the story is her story how she evolved from a flighty young southern belle to a hardbitten woman who is determined to survive in the style of living shes become accustomed to from the precivil war era in the process she helps all those around her economically but loses all their previous affection ive always felt the key scene in the film is after leslie howard tells leigh hell be marrying olivia dehavilland and leigh makes a fool of herself with him she finds out that clark gable has overheard the whole thing hes fascinated by her but because of that hes on to all her ploysleslie howard usually comes in for the smallest amount of analysis among the four leads his ashley wilkes is not all that different from alan squire in the petrified forest imagine squire as a wealthy plantation owner and youve ashley hes stronger than he realizes though hes the one that reluctantly enlists in the confederate army while the cynical rhett butler makes some big bucks as a blockade runnerive always felt however that the most difficult acting job in gone with the wind was the role of melanie hamilton olivia dehavilland after initially considering trying out for scarlett decided to go after melanie its a deceptive part superficially its a lot like the crinoline heroines dehavilland was doing at warner brothers melanie is the counterpoint to scarlett an incredibly kind and decent soul who cant see bad in anyone one of her best scenes is with ona munson who is belle watling the most prominent madam in atlanta the other women of society snub her but dehavilland accepts her help for the confederate cause its not about politics or slavery for melanie her husband is at war and his cause is hersand dehavillands death scene would move the medusa to tears its a great tribute to the playing skill of olivia dehavilland in that melanie never becomes a maudlin character she got her first oscar nomination for melanie in the supporting actress category but lost it to fellow cast member hattie mcdaniel as scarletts mammyhatties a shrewd judge of character shes a slave but shes also a family confidante of the oharas as gable says shes one of the few people he knows whose respect he wantsof course gone with the wind is from the southern point of view growing up in atlanta margaret mitchell heard reminisces from many confederate veterans and the stories they told found their way into gone with the wind its about what the white civilian population endured during the war and reconstructiondavid o selznick got a bit of irony in there though please note during the burning of atlanta the slaves who are being marched out to dig trenches are singing let my people go and thats just what the union army was coming to atlanta to dogone with the wind copped so many oscars for  that bob hope quipped at the academy awards ceremony that it was a benefit for david o selznick of course it was the best picture of  and vivien leigh won the first of her two best actress awardsmetrogoldwynmayer kept itself in the black for years by simply rereleasing gone with the wind unlike any other classic film it won new generations of fans with theatrical rerelease somewhere on this planet there are people seeing this  year old classic and it is winning new fans as i write thisand i think gone with the wind the telling of the interwoven lives of rhett scarlett ashley and melanie and the world they knew will be something viewed and read hundreds of years from now,10
tt0031381,margaret mitchells gone with the wind in its true essence is a case study on the old american way of living where pride and honor were the very essence of human existence victor flemings rendition of the classic novel a classic within its own right does full justice to the themes propagated by mitchells evocative masterpiece in the words of mitchell herself gone with the wind is the story of the people whose gift of gumption gave them a definitive edge to endure the tribulation and throes of the american civil war visàvis those who lacked an inner resolve and determination needed for survivalscarlet ohara the well bred haughty tempestuous and opportunistic protagonist of the saga is an ostensibly flawed individual whose inexorable urge to placate her ego and realize her fancies appears far stronger than her adherence to any credence pious to her people and relevant to her time her scintillating charm and unrestrained zeal not only make her an object of desire for her male counterparts but also an object of envy for the girls around hervivian leigh perfectly fits into the caricature of scarlet ohara she makes full use of her talent courage and guile to portray a part that requires subtlety brusqueness and poise in equal parts it may sound like a hyperbole but no other actress seemed better equipped to play the part a southern belle than leigh herself who won not one but two oscars while playing one first for her portrayal of scarlet ohara and second for portraying blanche dubois in a streetcar named desire opposite marlon brando in fact her portrayal of scarlet ohara in which she perfectly blends panache poignancy and peremptoriness is arguably the greatest portrayal by a female lead in cinematic history leigh uses her onstage experience to improvise in order to add new dimensions and complexities to scarlets caricature which according to the novel was mostly one dimensional outandout bad scarlets stubbornness and her impish obsession for a conformist like ashley who is not only indifferent to her feelings but also incapable of reciprocating the passion and zeal with which she pursues him represent just one dimension of her multifaceted self which is revealed layer by layer with the progression of the narrative the viewer is gifted to see scarlet in various avatars a usurper an egomaniac a damsel a nemesis a menace a guardian a savior a patriot a fighter and most importantly as a quintessence of womanhoodclark gable as rhett butler perfectly complements vivian leighs larger than life portrayal he is an outright reprobate an unscrupulous opportunist whose life revolves around making money and pursuing carnal pleasures however behind this facade just like scarlet there is a human capable of love and worthy of being loved these unobtrusive yet obvious similarities make scarlet and rhett a perfect match for each other the subtle chemistry and tension between the two protagonists give the story its impetus and resonant charm the rest of the cast has given exemplary performances with a special mention of olivia de havilland who as melanie is a paragon of love humility and forgiveness she provides a striking contrast to scarlets caricature and represents a more traditional picture of womanhoodthe movies direction cinematography editing and music are all top notch and it is the great synergy of all these elements that makes the movie an extravaganza and an undisputed master piece one to be savored till eternity the movie is an amalgam of scenes high on emotion and drama which keeps the viewer absorbed throughout the scene in which scarlets father tells her the importance of mother land deeming it as the only thing worth fighting for is pure gold other scenes that come close to matching its brilliance include the one in which scarlet performs the duties of an obstetrician to help melanie give birth to her child and the one in which scarlet pledges to protect tara till her last breath the movie also has an amazing repertoire of dialogs that are delivered with a nice mix of finesse and accuracy butlers famous dialog in which he says to scarlet you should be kissed and often and by someone who knows how also happens to be one of all time favorite the movie especially its anticlimatic ending brings tears to eyes and leaves the viewer overwhelmed as he experiences a rainbow of different emotions being awestruck by the tremendous impact of the journey that he is vicariously made to undergops gone with the wind is undoubtedly one of cinemas greatest marvels and is a living testament to cinemas timelessness and its limitless potential a must watch for everyone /http//wwwapotpourriofvestigescom/,10
tt0031381,ive seen the film many times have always enjoyed it but ive been reading the book for the first time its a very long novel and you have to stay with it if you want to see the ending its a good read but margaret mitchell former newspaper reporter is very thorough in her description of both southern culture and the changes that the civil war brought to it its the size of the book that was the biggest challenge for david o selznick not what parts to film but which parts to leave out so many characters that appeared in the book couldnt be introduced in the movie without extending the films length to well over four hours so he had sidney howard write the screenplay then cut that down to a filmable length by hiring several more writers to further pare the script and was still rewriting it himself while it was being filmed selznick was close to running out of money so he asked his angel millionaire jock whitney to loan him enough to finish the film the film was finally completed and edited then was testmarketed at a theatre not far from la the viewers were excited about having seen it and said so on their preview cards which allowed selznick to rest easy knowing he had a hit on his hands,9
tt0031381,the setting is a georgia plantation the year is  and sixteenyearold scarlett ohara is infatuated with the blond drowsyeyed ashley wilkes  the problem is ashley plans to marry another woman little matter that every other man in the county is courting scarlett and that a charming scoundrel named rhett butler is staring at her with questionable intent  she cares only for ashleysuddenly the civil war brakes out changing the fates and fortunes of all scarlett clever manipulative and charming proves an adept survivor  but what will she have to do to survive? and will she ever learn whom it is that she really loves?gwtw is one of the most meticulously cast films ever; with the possible exception of leslie howard as ashley in his forties rather old to be playing a man half that age every role was perfectly assigned after you watch vivien leigh you will be unable to imagine anyone else playing scarlett and hattie mcdaniels strong unforgettable performance as mammy netted her an academy award the first for an africanamerican actor,10
tt0031381,it is always in peoples nature to put down great things and to nitpick or sometimes just be plain mean no matter what anyone says this is utterly fantastic in story in special effects in casting with perhaps the sad exception of leslie howard as ashley and in captivation vivien leigh is so powerful passionate magnificent and beautiful that you could watch it  times on that ground alone she brings something so convincing and human to the role of the selfish spoilt scarlett; the character is larger than lifeleaving viviens astounding performance aside this remains a sweeping unrivalled epic watch it esthers rating /,8
tt0031381,i believe that when one views a film one should consider the context in which it was madebarely  years after talking pictures were first created; less than that after the first fulllength color feature film was created; near the end of the greatest depression this country ever experienced and in which pretty much the only entertainment available to most was radio or the movies; david o selznik decided to turn the biggest potboiler blockbuster novel into a movieand what a movie stunning color the most popular mail actor of his time perfect music score incredible action scenes story line only  years removed from when it happened and on and on can you imagine what a storeclerk or a farmer or a teacher experienced in that world seeing gone with the wind? what was there to compare with?  was a watershed year for great movies and this one was the greatest produced try watching this movie as if there were no tv no dvds only a few radio stations spending maybe the second to the last quarter you owned never having seen such a movie before and you get what i mean masterful for its time and still timeless today,10
tt0031381,every time i watch this film and ive seen it more times than i can remember im always astonished by the freshness of the story the power of the emotions it conveys and the beautiful detailed images of a time long gone that this film was made in the s is almost incomprehensible to me the challenges that had to be overcome in order to bring it to life must have been monumental but come to life it did and still does! a triumph of filmmaking ingenuity and genius that will live on for many generations to come,10
tt0031381,gerard ohara thomas mitchell an irish immigrant settles in north georgia and becomes a prosperous plantation owner by great luck he marries young ellen robillard barbara oneill of savannah the daughter of one of the noblest georgian families and becomes accepted by his aristocratic neighbors they are blessed with three daughters scarlett vivien leigh suellen evelyn keyes and carreen ann rutherfordscarlett the eldest worships her mother yet under her beauty and southern coquetry she is charming but proud willful and vain she believes she is in love with ashley wilkes leslie howard a goodhearted young army captain but ashley loves his cousin melanie hamilton olivia de havilland a delicate selfless woman he is frightened by scarletts energy and animation and although he admits his feelings for her he is afraid to marry her and decides to take melanie for his bride when scarlett loses ashley she is more certain than ever that she must have him on their wedding day she meets rhett butler clark gable a wealthy adventurer from an old charleston family rhett a gamblerwho believes that selfinterest is the motive of all human conductis attracted by scarletts beauty and realizes that they are equally merciless and consciencelessvivien leigh is magnificent as the spoiled selfish southern belle she carries the picture and controls it she reproduces the spirited character of scarlett in all its fluent complexity clark gablewith a smile and great light in his eyesis fascinating as the elegant heroic gentleman  he is perfect as the ladies man his dramatic high point is his scene crying in melanies presence his love scenes with scarlett give the picture a vibrancy that is one of its great attractions the film begins with their first stormy meeting in the library at twelve oaks and intensifies at the atlanta bazaar when he shocks the confederacy by bidding $l in gold to dance with the newly widowed mrs hamilton who cares for nothing but herselfhattie mcdaniel gives a rich characterization as mammy scarletts shrewd black servant who was never fooled by scarletts airs and tearswith a memorable music score by max steiner the film was an instant classic winner of eight academy awards,9
