TID,Comments,Rating,class
tt0055630,like mifune samurai one not miss unlike seven samurai not really samurai one fullyqualified masterless samurai pure samurai action movie seven* story simpler and move along faster and mifune doesnt share spotlight others much movie and ever bad!theres scene movie puzzle watch several time and still dont get government official visit village hero saving and soon find passed spiked sake man serving go two passedout official and replaces little bottle behind and give sleeve snap straighten fabric and give little snappy salute or something cant figure maybe,10,1
tt0055630,sanjuro kuwabatake toshirô mifune samurai without master drifting without specific destination arrives small village dominated two lord seibei produce silk and ushitora produce sake explore gambling and us fugitive gangster protection business constantly fighting sanjuro offer service bodyguard and wait best offer end story recall italian spaghetti western movie death bad guy movie different akira kurosawa masterpiece plot ha adventure excellent choreography sword fight and lot black humor accordance information cover dvd sergio leone used part screenplay wonderful fistful dollar negative point dvd released brazil brazilian distributor continental subtitle many problem translation synchronization and concordance portuguese part difficult follow story since not understand japanese bug and dvd freeze  min tried two dvd and presented problem solution go back menu select next chapter and rewind back  min although presenting problem brazilian dvd movie excellent and worthwhile vote ninetitle brazil yojimbo january  received following remark imdb user yojimbo doesnt recall italian spaghetti western movie death bad guy considering yojimbo wa released  and entire genre spaghetti western didnt really exist previous leone fistful dollar youve made classic mistake mixing cause and effect,9,1
tt0056172,know cary grant approached play it? yes well albert finney and made lot sense wa albert finney said considered peter otoole? who?  yes love story go prove certain thing meant happen im sorry im going saw lawrence arabia nth time mm print crowded theater and came across one major reason film relevant forever peter otoole performance timeless unique cinematic and theatrical always true david lean brilliantly created sense intimacy otooles eye within vast arid landscape know film ha detractor heard director michael apted call silly movie wow michael apteds quote mind saw film last and life dont know meant love film,10,1
tt0056172,first saw film release aged  and form important part transition towards adulthood pleased see consistently rate something imdb listing even others envy cant see fresh eye seeing first time pleasing also teenager fortythree year old film must seem part past minority bored intentionally slow pacing and punctuation paragraphing and grammar lost art suggest learn little history filmmaking may become apparent much today fast editing technique invented try eisenstein october examplefrom universally admired cinematography freddie young long shot omar sharifs floating mirage entry precgi battle and panup scene change otooles florid careerdefining performance and novel timeshift narrative film set standard not matched even lean and many reviewer commented financially and practically unlikely attempted today rarely seen clarity image outside imax and view script robert bolt and learnt uncredited michael wilson finest cinema maurice jarres music and acting style seem little excessive repeated viewing around  time case doe not diminish impact and quality and restoration and dvd release still year approach effect first  viewingit rare repeated watching film opposed live performance doe and reason go beyond photography performance and editing opinion characterisation and storytelling encourage appreciation ambiguity and inconsistency behind motif and behaviour and wartime scenario contrast political expedience and personal morality year old opened window adult world and explains story ha resonance far beyond setting film doesnt require understanding middleeast politics though doe current relevance doe require ability look listen and understand fact many people rate highly say everything wider impact matrix and even lord ring slipped rating and adolescent inhabit page grown believe film still or perhaps enabling young people see world adult eyeslike ali fear lawrence fear power art change u challenge preconception every time see film learn little discover something new wa  didnt understand much film helped see wanted knew peer cant rate highly,10,1
tt0056172,sweeping epic and literate version british adventurer and soldier e lawrence experience arabia first world war lawrence miraculously well played peter otoole went native sent desert find alec guinness prince feisal long wa striking turkish ottoman empire still held sway region beginning last century lawrence effort unify various arab faction particularly prescientlawrence became inspirational warlord whose neutral presence amongst arab tribe lead omar sharif and anthony quinn amongst others served glue together shifting and uneasy alliance well wrestling demon and cruel desert environment englishman wa also faced culture clash pitted not imperialist indigenous population also mercenary practice arab guerilla discipline british army end lawrence doe not know side party belongs set backdrop arabian desert nomadic ally lawrence direction attack and disrupt turk effort maintain control territory whilst elephant  british army and heavy gun general jack hawkins  push ever deeper area not job done doe lawrence learn french and british government carved middleeast and battlelines st century already drawnscripted inimitable robert bolt and directed david lean lawrence arabia one film without weakness despite drawing complaint near four hour length dialogue cinematography soundtrack and especially direction superlative; likewise supporting actor otoole charismatic best steal show starring debut; never looked back may take effort watch movie well worth ride and bye provide insight fractious and volatile world arab politics one best film ever made,10,1
tt0056172,first saw movie scratchy vhs almost twenty year ago wa  liked sort ofenjoyed battle scene and train blowing didnt understand dad wa crazy itthe next time wa laserdisc remember those? almost  year ago and wa hooked finally got  conflict performance music dialogue  mesmerisingbut wa  saw thanniversary reissue mm wa completely blown away seeing scale enormity lean accomplishment scene gave goosepimples opening credit cut matchstick desert sunrise nothing written  others numerous mentionthe point rather rambling review  movie evoke passion admirer stand beyond review or criticism havent seen yet envy get experience first time,10,1
tt0056172,david lean lawrence arabia one film legitimately deserves called great appears virtually ten best list and reveals deeper layer meaning repeated viewings lean man devoted art give lawrence arabia spectacular value unifies sand and sun flame silver screen maurice jarres terrific music escort appearance and disappearance sun horizon sleepy desertlawrence arabia prodigious labor masterful mixture fact and artistry masterpiece intimate moment and spectacular largesse film literally excites sens visual sense lean combine sure sense place approach action borrows unlikely sourcejohn ford lean turn vast desert canvas another monument valley and bedouin ride across not far removed ford cavalry many early scene stately gait camel walk give film slower pace and precisely lean trying achieve lean even manages surpass ford understanding relationship character and landscape; desert change go itthe film story solitary adventurer always knew wa different arabia discovers proportion heroic perhaps secret lawrence legend  bottom violent action protagonist one care puzzling personality one glimpse never fully understands throuhout picture one ha sense man discovering unique dimensionslawrences mission largely creation unite feuding bedouin tribe leadership prince feisal alec guinness and keep british politician personified mr dryden claude rain putting arab colonial thumb world war over accomplished semiepisodic series battle and raid lawrence sometimes accompanied ali omar sharif and sheik auda anthony quinn and equally difficult bureaucratic struggle face gen allenby jack hawkinsall conventional element genre peak excellence stretch desert white golden sands; peril anywhere and everywhere; dangerfor lawrence arabia film guerrilla warfare; prowesslawrence cross sinai foot; physical torturelawrence hand turkish bey; impossible mission lawrence take seaport jordan behind; ruthlessnesslawrence shouting take no prisoner leading men put death turkish column every component everything one need great adventure film many spectacular sequence perfect lean cut sun and turning character; scene feisals tent lawrence first talk king; lawrence striding top captured train parading row cheering arabs; scene lawrence and ferrer illuminating lawrence strange perversity mixture masochism and repressed homosexuality; scene beduin prince appears camel exceedingly long take strange figure first resolved wave heat and approach becomes frightening threat lawrence escort desert wellthe photography script and acting superb lawrence arabia becomes lavish epic winner  academy award best picture directing color cinematography sound muscial score and film editing,10,1
tt0056172,first watched lawrence arabia wa  year old big fan steven spielberg time wa sort awed fact wa personal favorite check conversation steven spielberg featurette special feature disk and youll really see spielberg affection filmover year lawrence remained among dvd collection and cant say actually watched since first time way didnt really like time doe thing movie and watched last year found eye weeping end instantly became one favorite moviessince learned lot history cinema and also learned great deal movie sir david lean found self watching film like brief encounter bridge river kwai doctor zhivago ryans daughter and underrated passage india lean became one favorite director and month ago decided watch lawrence friend although seen couple time time wa different experience altogether starting credit blowing match crossing nefud dessert finding gassim and bringing back camp invasion aqaba torture and rape ? lawrence laugh slap outrageaous guy left alone final gaze motorcycle sensed something watched film leaf undoubted feeling lawrence arabia greatest film ever made ever since  downfall no film ha managed reach lawrence poetic greatness come close vertigo instanceif classify two complete different cinematic style would hitchcock and ford hitch wa confined director captured movie point view one character movie took place time closed space sense hitchcock film journey people emotion and study people character hand ford wa open director wasnt confined one character or one location film actual journey basis wa mostly theme and main ability wa amaze imagery thus two different shooting styleswell lean combine bothwhich basically best film lawrence best film time not term style also term content intelligent script written robert bolt powerhouse performance otoole and shariff shame didnt get statuette also ultimately heroic yet tragic figure te lawrence contribute making visually and emotionally sweeping film last  yearssuch shame lean retired  year ryans daughter no way know would gotten,10,1
tt0056172,way depressing watch movie today one wind contrasting sort technologically slick and aesthetically shallow spectacle like titanic garner sort adulation truly great movie like lawrence received day and one realizes far fallenignore david lean painterly technique way fill screen like canvas ignore freddie young stunning cinematography fulfillment lean vision ignore fabulous score maurice jarre ignore stupendous cast ignore topnotch scriptwhat beyond absolutely gripping and psychologically perplexing character study uniquely enigmatic individual keep u edge seat full length movie lawrence  minute go faster many movie half length due lean brilliant pacing and direction and superb acting around make comparison world music movie like mahler th symphony universe contained within itselfof course exercise selfdenial and philistinism watch movie anything widescreen  or letterbox  format due lean complete use every inch wide screen watch otherwise miss half lean intentionto use hackneyed phrase simply dont make em like anymore,9,1
tt0056172,fact  people internet movie database gave lawrence arabia  one  scale outright obscene not lawrence arabia one best cinematic achievement time and historically intriguing boot plain great film little bit something everyone including rich historical plot vibrant character great setting and plenty fabulously choreographed battle scene film also topical today society example terrorism popular middle east today? well might something fact te lawrence encouraged arab tribe deal ottoman occupier using bomb and machine gun anyone eye and ear could dislike movie much beyond comprehension,10,1
tt0056172,moment david lean make aware hand master come early lawrence arabia lawrence peter otoole hold lit match close lip and one quick puff air blow action even completed however lean ha cut shot desert vista sun slowly rising lip horizon one famous elliptical edits cinema history second maybe bone/spaceship cut  space odyssey and first countless memorable moment lawrence arabia appeal david lean epic ha always ability director maintain equilibrium scope film and character character development never sacrificed massive set piece or knockyoursocksoff action sequence lawrence arabia ha element heart character study one remarkable man lean seemed understand impressive landscape alone not inherently interesting; place fascinating character among impressive landscape movie magiclawrence feel unlike historical epic time big filmsim thinking movie like benhur spartacus cleopatra movie premiered roughly around time lawrenceone get sense director framed composition based much able fit widescreen lens one rarely see character filmed anything closer medium shot and usually background stuffed overflowing garish art direction everything feel static and wooden lawrence lean keep frame constantly alive juxtaposing huge landscape shot extreme closeup actor face one especially brutal scene battle result slaughter many people action cut closeup otoole looking panicked and crazed gripping bloody knife hand reluctant drop obviously disturbed and titillated carnage witnessed moment like thatnot impressive battle scene character reaction result scenethat set lawrence apart standard epicsand course reserve space review performance mr otoole perhaps favorite actor not one prolific certainly one unpredictable ha flair choosing eccentric character give almost unlimited room perform carry lawrence arabia almost singlehandedly slim shoulder thats not say supporting cast isnt great otoole tower otoole understands influential figure history could also difficult and ruthless needed and give lawrence incredibly complex characterization leaving audience doubt whether worshiped or feared or perhaps bothlean would never direct equal lawrence arabia later film certainly watchable and passage india even quite remarkable way would never get another lawrence even reason appreciate nowmy grade a+,10,1
tt0056172,totally amazed negative response film yes long film; long film perhaps symptom short attention span people today know what? wish wa  or  time longer every time film finish compare badly acted special effect laden rubbish pass epic cinema day and wish te lawrence motorcycle accident  rather   could peter tooles electrifying performancethe cinematography acknowledged best film ever mr lean wanted capture sun rise stood dark real desert and waited sun really rise no computerized nonsense film reviewer thought lawrence looked like homosexual effeminate walk well  hope one day join st century; hero arent musclebound ape leader arent fluffy paragon virtue and turn homosexual?if and dad like watching man whipped violated believe wealth material available cater taste local pornography shopin opinion one best film ever made and certainly best film ive seen based real eventsforget length feel quality,10,1
tt0056172,lawrence arabia either greatest movie ever made or second greatest true power and scope ha matched film film really doe stand test time age special effect driven film kingas much like great watch film truly see thousand people charging fort horse and camel back ,10,1
tt0056172,film requires no introduction one greatest movie ever made not best truly inspiring leaf feeling would liked met lawrence born  year death regrettably never happen! went see movie national film theatre london order see panorama big screen well worth trip even seen movie dvd wa arguably one greatest englishman walk earth doesnt anyone make film like anymore?! thank god david lean work looking forward viewing film and dvd,10,1
tt0056172,come making epic david lean master and better proof masterpiece  lawrence arabia wa first shown  and almost  year later still beautiful  story e lawrence wonderfully brought u david lean director another masterpiece called bridge river kwaidavid lean ha shown u man long yet never boring least journey desert arabia  lawrence peter otoole ordinary man becomes hero least eye extensive tenure arabia  becomes traveler great man and leader people ha associated  director david lean could given u movie experience like thisan assortment phenomenal actor collected movie and cast!  peter otoole omar sharif anthony quinn alec guiness and much portray character intensity and believability  never impressed lawrence peter otoole play role name associated and surprising made role got chance see movie imagined man opposite someone like peter otoole  omar sharif ali one charismatic character film history  not say anymore cast im allowed  word use commentwill respect classic gone wind and even bridge river kwaithis without doubt exciting epic time  highly recommend it!,10,1
tt0056172,lawrence arabia released  one best motion picture ever made may lawrence arabia contains one particular scene favorite thousand movie viewed past  year mind scene beautiful joyous and wonderful cinematic experienceso would like experience scene lawrence arabia well must following watch biggest and best screen available turning sound movie theater volume additionally scene wont appreciated unless watch lawrence arabia beginning including overturethe scene begin night sunrise lawrence and army succeeded crossing sun anvil portion nefud desert lawrence notice camel no rider gassims camel; perhaps gassim fell asleep and fell camel and could not catch camel time remount? lawrence decides turn back and rescue gassim casethis scene begin end lawrence completely exhausted look ground and fall onto mat deep sleep everything happens enjoyable piece cinematic art ive ever seen and discover and enjoy reveal,10,1
tt0056172,undoubtedly good film filled iconic image scored rousing music and anchored otooles deeply charismatic performance film people think hear epic film making nd half wa engaging st half would wholeheartedly agree stand halfheartedly agree nd half run steam screenplay repeatedly decides make lawrence fit disillusioned soldier trope worse tension and irony character say lovehate relationship violence slowly and surely get resolved film robbed much narrative momentumas scripted story need tightened last hour or simply crawl stand still particular reworking deraa assault occurred scene impetus lawrence humbled and realize wa ordinary stand utterly unwarranted narrative film hint te lawrence masochism and doesnt imply scene wa invention probably wa make lawrence eventual descent barbarism and setting disillusionment pat and straight forward especially true st half resists giving easy answersnonetheless grand film everyone see ha much pure cinema,8,1
tt0056172,note talk scene film mild spoilersyes lawrence arabia remembered desert vista and sweeping battle scene cinematography unforgettable scale vast many way defines epic center lawrence arabia real historical person wa also hero worthy classical greek tragedy man whose virtue downfall lot people seem miss and often think fan movie even miss quite nothing else like every aspect film narrative structure staging shot revolves around exploring not te lawrence and cost himthe desert recurring image not simply stunning landscape shot linger vast emptiness and suggest blank canvas lawrence paint whatever wish profoundly alienated family and home culture lawrence pull robe and persona man might hed born arab deeper insecurity reach farther ambition must go conquers desert and desert conquers demanding payment every personal triumphthe desert and visuals lawrence arabia work relation narrative character and theme way would impossible without mm film without long lingering shot make desert character desert shift and change shimmer and conceals mysterious and indefinable lawrence peter otooles performance miragelike emotion flickering and disappearing shot linger vast and empty desert others linger face frozen moment internal conflictdirector david lean cut together closeup and wideangle shot reflect dual nature film vast epic and intimate portrait lawrence journey furnace heat desert rescue lost man consider sequence speck distance; lawrence eye lit relief and vindication; man ha expected die almost literally rising dead; move toward two speck becoming one; and finally impersonal speck become human againrobert bolt screenplay elegantly structured show desert exacts personal price every public triumph and lawrence inner and outer identity constantly conflict lawrence capture turkish seaport crossing nefud desert success ha required execute man whose life saved desert returning cairo announce military triumph helplessly watch young friend drown quicksand grieving and stunned lawrence approach suez canal and seen british motorcyclist man lawrence speck horizon and call you? know question lawrence asking lawrence accomplishes stranger becomes  unknown speck desert withineventually lawrence must come desert and rejoin raceandclass divided culture time bolt hide theme identity way noticed film seen end war and movie british officer shout racist insult and slap lawrence ground dressed arab garb day later lawrence wearing british uniform officer proud shake lawrence handstill later  seen opening film lawrence funeral  british officer professes great respect lawrence and berates reporter really spend time lawrence daring cynical and theme identity come full circle much lawrence fought ideal people not understand and personal conflict would see lawrence arabia remains film many secret offering something new discover viewing dual nature lawrence arabia epic and personal exploration mind lift level poetry made image and dreamsironic film like hero often celebrated rarely understood,10,1
tt0056172,seen movie many time movie seen large movie theater wide screen one person responsible restoration great film cousin robert harrisbob masterpiece restoration invited opening restoration los angeles and wa introduced omar shariff unfortunately cineplex odean centuty city ha demolished make way modern office complex demolition movie house coincides demolition movie making townthe scene ali coming view desert best piece cinematography ever seen movie prompted wife and travel syria jordan and israel movie take place brought trip lawrence autobiography seven pillar wisdom used book instruct car and guide take place lawrence visited syria and jordan even hired  wheel drive vehicle take wadi rum canyon lawrence sung tum te tum te tum place really echoed bedu driver took cave end wadi wa introduced old bedouin fought lawrence arab revolt wa even graffiti wall cave written lawrence followersbefore lawrence involved arab revolt lived among arab land called ottoman empire wa administered constantinople book discussed visit preserved crusader castle still existence today syria north damascus craque de chevalier crusader held saladin great siegethat movie and visit never erased memory thank bob wonderful restoration,10,1
tt0056172,imdb discussion board year ago someone asked made lawrence arabia lofa important movie poster watched film wa left scratching head wa significant and revered movie seen movie and asking question hopefully helpyou might wondered movie last almost four hour intermission lofa wa made going cinema watch movie wa bigger deal wa commonplace movie last long and lengthy epic castofathousand flavor significant quality movie share contemporary movie timeobviously movie take place middle east far western audience concerned lofa might well taken place moon wa understood arabian culture and history  lofa transport u alien land strange character and value help tell story movie anchored established actor like sir alec guinness anthony quinn jack hawkins and claude rain hawkins and rain perform familiar character guinness and quinn paint credible portrait arabic royalty and tribal leader characterization still ring true today testament portrayal last  year or ha western cinema begun maturely portray middle eastern culture omar sharif one actual middle easterner prominent role demonstrates complex beauty and brutality cultureof course real star wa newcomer peter otoole wa risky casting and proved one best time real genius lofa simplicity man lawrence happened felt made possible otoole time campy presentational acting wa still prominent style movie acting otoole wa part new blood method acting made en vogue famously brando and waterfront wa showing audience not telling emotional fabric character watch otooles eye closeup communicates depth and presence dialog could provide draw audience includes triumph and despair impressing hope and ambition lawrencesteering ship david lean make nearly every minute movie matter important part story environment lofa desert integral part lean treat desert character lean take audience another world show desert huge factor method madness lawrence find there; man killed simply drinking water well lawrence giver life crossing desert gold honorable important arabia ruled arabian not british or turk scene lawrence crossing devil anvil sequence lean includes shot dust devil tornadolooking thing spinning fiercely baked ground movie made today cgiartist would make course cgi didnt exist  nonetheless lean patiently set desert capture phenomenon and include small color important vast and vibrant world communicatesif movie made today would filled snappy dialog and probably focus big action sequence lean make every minute movie matter everything happens serf character movie last nearly four hour not wa style movie era take long diligently explore character lawrence feisal sheriff ali and abu tayi lean direction and crafting wa revolutionary movie still hold currency modern culture movie direction acting and characterization timeless and no particular erathere thousand variable make great movie youre looking important quality latch movie timeless movie wa radical departure hammy epic time and set nearly unreachable standard every movie follows wa great  great today and great  year,10,1
tt0056172,looking desert vista sharp action excellent acting directing and camera work film take everything see pinch salt filmmaker based script entirely laurences memoir and thus guilty perpetuating number myth among arab revolt myth araba people rose revolt turkish overlord truth tribe prince feisal and later hussein direct influence rose revolt myth arab revolt wa largely conceived and perpetuated laurence leader arab army myth laurence wa britisher leading arab truth laurence wa one number british and australian officer assigned lead arab force although wa arguably successful allenby myth general allenby wa demanding unscrupulous man used laurence and arab without second thought truth allenby great deal respect laurence and arab and viceversa british inaction myth arab busily fighting turk british lazing around cairo accomplishing nothing truth time film opening british army already fought first and second battle gaza and vast majority british and imperial troop front closely facing turk damascus greatest myth and quite libelous myth laurence and arab army made damascus day and half british got truth australian light horse crossed  mile  week made damascus day ad half laurence and arab got thereconclusion not historically accurate film dont watch history class good war movie want try one outi give  star hadnt spent quarter film desert vista,8,1
tt0056172,film viewed big cinema big screen really way truly feel desert scene film beautifully photographed fred youngthis film ha influenced many  steven spielberg martin scorsese james cameron etc etc film restorer robert harris mr harris along jim painten brought film back life magnificent  restoration and director cut watched sir david lean and anne v coates film original editor must film buffsalthough film  year old period piece doesnt date film recreates stiff formality british military first world war nicely bringing life pompousness general murray type not likely encountered today generation odd quirkiness lawrence and many hangups depicted otoole could created character dvd pretty crisp and clear infrequently revealing age celluloid exciting no television match awesome landscape created large format cinema equipped real  mm projector chance see first and often possible,10,1
tt0056592,first time saw kill mockingbird wa drivein theater  wa probably ten or eleven time  even young age wa captivated seemingly simple story told eye child could easily relate  perhaps also wa fact part story dealt boo radley held kind mystery and eeriness much way ghost story would  im not make pretense understood social significance kill mockingbird age ten or even greatness film  would come later life viewed one first network television broadcastsone thing make kill mockingbird truly great film love and respect everyone involved bringing harper lee novel screen original source material  show screen every single frame  performance film beyond reproach  gregory peck many fine performance storied career none every approached perfection brought portrayal atticus finch  atticus peck brings u depth understanding love jem and scout enables treat child respect and honesty never talk approach level child age comprehend and learn wisdom  yet still able retain no nonsense approach parent atticus also man belief integrity justice yet recognizes failing justice system  called upon duty doe despite hatred and venom brought bear upon and child citizen town livesin casting jem scout and dill producer alan j pakula and director robert mulligan faced daunting task  much success kill mockingbird depended pivotal role character would play film  jem chose philip alford scout mary badham and dill john megna  alford and badham southern native never film  megna wa new york native wa also inexperienced inexperience and lack polish enables three shine screen  mulligan began filming letting act making film wa like recess allowing play set and moving camera gradually became accustomed surroundings  paid every way imaginable  none three ever appear actor acting and bring childlike wonder and presence role never seen and unlikely witness againbrock peter tom robinson black man falsely accused raping white girl also give performance would never surpass not find anywhere memorable scene court room testifies witness stand  dared care white girl face almost certain death convicted and perhaps even not convicted  first time wa able begin understand effect man prejudice and hatred man simply color skin  jem and scout came age and realized significance injustice racial hatred iequally significant collin wilcox mayella ewell make easy many hate like atticus see person pitied hated  product not time life even wretched upbringing  mayella deep cutting prejudice around  mayella caught enticing black man house relation ultimate crime and penalty unthinkable,10,1
tt0056592,kill mockingbird movie based harper lee novel name scout jem and father atticus finch attorney small southern town  coming age story child well hardhitting drama atticus defends black man trial rape white woman  review not easy one write despite fact seen film least  time  reason doe not come easily one personally important film ever seen and personal `top five time  im certain nothing said film ha not already repeated multitude time guess best thing explain film important mei first saw film several year ago and wa profoundly affected immediately watched  course defense man wrongly accused crime common story line kill mockingbird stand exceptional example several reason  among date film wa released   cusp civil right movement america and fact take place south  also far first film explore experience child and personal growth kill mockingbird stand sheer honesty and natural performance child actor portraying rich character  film special gregory peck portrayal atticus finch true hero  risk sounding histrionic heart ache watch screen incredible man and inherently good  no matter many time seen film smile see interaction child and well tear see incredible strength character  no easy feat break armor cynical film geek given chance would remake least dozen film tragic ending wa sitting car listening national public radio recently day gregory peck died and im not ashamed admit sat and cried hearing retrospective offered  mainly man portrayed personal cinematic hero wa gone also peck lived life conviction best known role; fact make atticus finch tangible  american film institute recently named atticus finch number one hero time choice consider brave and insightful age hero generally either wield weapon or super human physical strength  atticus finch fight evil well strong moral fiber and mind  kill mockingbird generally required reading course one education  not read  not seen film so; and share others  exceptional film stand test time and remain important addition film history long genre exists  shelly,10,1
tt0056592,kill mockingbird presented like play three act also childrens perspective kid find racism learned attitude or feeling also see delightful coming age drama young kid realize no boogeyman street and father capable lot think great gregory peck play atticus finch pillar nobility social conscience and rare americana single parent peck strong presence believe everything something compare america trust tv anchorman walter cronkite always took word itact one put atticus background and allows kid flourish director robert mulligan wa able get realistic performance nonprofessional kid amusing and fun watch big mystery lie house street small georgia town monstrous  and half foot big legend living end house? light suspense ensues buildup stirring act two happening atticus must defend africanamerican man alleged rape white womanafter threat galore unshaken peck take courtroom jungle without doubt one top  court scene motion picture history brock peter lends film best moment accused negro trial man ha face chiseled suffering and deep deep sorrow know atticus good man decent human soul see client well and closing argument must roused civil right movement implores jury vote justice allmale allwhite jury tough listener peter breakdown stand one realistic emotionally saddening moment youll ever see especially hollywood film scene peck leaf courtroom legendary wellact three produce tragic death unlikely hero and bringing together family filmmaker passion material seem handle gentleness racism hardboiled subject and depicted and dealt grace and patience kill mockingbird pose injustice race relation front event happening film came turbulent time and wa also adaption literary classic one judge film solely film book separate art form and not compared film art form important enlightening and ha not aged watch itrating  ,9,1
tt0056592,hearing nothing critical acclaim film and book wa based finally got see quite amazed well done film and timeless theme havent read book im considering see detail left story amazing and exceptionally told far know film close book could possibly be; call accurate booktofilm conversion ever plot good take timeless problem and present u innocent eye naive child pace good; apart godfatherthe first one and one or two exception drama wa truly not one single moment found dull boring or unimportant nothing seemed trivial film perspective forced upon u young child naive and innocent brilliant idea eye child without doubt one impressionable thing world and film handle perfectly really make film apart brilliant and possibly unique perspective fact child likable credible and charming couldnt help like them; believe normally really dislike child find annoying loud and egotistical film couldnt one second muster tiny amount aggression or even annoyance come likable charming and importantly *real* almost every kid hollywood movie either completely ridiculous stereotype/cliché brat doe nothing destroy thing around or exact opposite little angel everyone know no child latter time and even admit probably doesnt exist many child first either film child completely real naive innocent disobey father tell ultimately obviously love and respect father and never anything anything intent hurt or harm someone or something child is; innocent not know better film provides perfect view world or rather perspective acting excellent child actor exceed expectation wa amazed professional and convincing actor give great performance well cinematography excellent; give perfect perspective surroundings look like youre child character wellwritten credible and wellcasted dialog wa wellwritten script wa excellent memorable and beautiful film viewed almost anyone recommend anyone like drama and anyone one reason or another might enjoy dont scared forty year old or black and white; excellent film and anyone would enjoy dont miss perfect film /,10,1
tt0056592,watch movie every stumble upon masterpiece move tear reminds bad thing aside good u  help search and bring lightthis definitely one best film ive ever seen mary badham absolutely wonderful scout and think deserves much credit gregory peck picturethe rest cast great well and special mention go elmer bernstein delicate and appropriate scorei love movie and recommend anyone /,10,1
tt0056592,studying outstanding book kill mockingbird school viewed film and wa whole impressed scout and jem portrayed brilliantly considering age child played and everything else production true book spirit gregory peck perfect unflappable atticus finch and deserved oscar music worthy praise especially climatic scene and raw emotion and feeling book amply conveyed cast well cast and interesting ponder much film time wouldve shocked book explores racism and outsider southern town eye child genius and work nicely problem minor much book counterbalancing humour wa left certain character omitted dolphus raymond and aunt alexandra and book early characterisation missed aside gripe magical film and mustsee companion piece classic novel /,9,1
tt0056592,enough good thing cant said movie  undoubtedly one best and moving film ever made  no racial injustice or discriminatory based movie even compare kill mockingbird movie not make sympathize discriminated also fought people  one moving part movie atticus finch leaving court room and reverend sykes tell scout stand father passinggregory peck ha always one favorite actor  definitely one favorite role ha ever played and doe excellent job  mary badham and philip alford excellent jem and scout mary badham became youngest girl receive academy award nomination best supporting actress role scout  although short time screen robert duvalls portrayal boo radley wa one first role screen and better movie kill mockingbird kick acting careera great movie time,10,1
tt0056592,horton footes oscarwinning screenplay good really supplants  harper lee book ive recently reread novel and seemed weighed and paced backwoods vernacular and situation right shockingly removed st century goodness hope doesnt strike others book gem need updating perhaps  movie excels at; translates depression era u character played eg gregory peck and brock peter signature role seem much betterdepicted screen merely imagination read book!,10,1
tt0056592,kill mockingbird one best book ever written film doe justice performance throughout stunning especially gregory peck harper lee wa impressed gave late father pocket watch prop us film keep film make anyone think hard treat others and really heartwarming without soppy isnt necessary read book seeing film might advisable one classic film generation and film nowadays come close matching either real mustsee,10,1
tt0056592,rarely happens movie made simple expression posse monumental appeal and significant life lesson style kind cant expect even fact truthfully exemplified movie not movie or even promising story general portrays innocence girl recollection childhood day still full bloom mind depicting innocence juvenile well adult mind period mostly immature mind become curious racial bigotry and sometimes mature mind become prey and time harsh reality life like intolerance hatred prejudice and adversity society gradually dawn upon thematticus finch  gregory peck  absolutely gentleman lawyer whose wife ha passed away and ha son and daughter black man tom robinson wrongly alleged raping poor white woman fact victim white woman effort hide guilt targeting innocence and utilizing favor racial attitude unsocial society towards negro finch decides defend principle realizing narrow minded society turn and happened and townspeople started making life agonizing whole story masterfully shined ingenuousness purity and innocence child unique inspirational interaction fatherboo readly life town mentally retarded and sidelined society mark fear and curiosity child different others one mark ultimate climax emotionally crafted masterpieceits must see movie age time give many priceless emotional and touching lesson sincere and perceptivea remarkably simple and simply remarkanble masterpiece!!!,10,1
tt0056592,american film institute polled member and selected gregory peck atticus finch greatest hero film ever selection wa met dissenter im sure not going argue merit choice theory whygregory peck part played decent honorable thinking men film film like duel sun and boy brazil villain public never accepted really partsfew u life horatio hornblower or spike gun navarone or command submarine beach atticus finch kill mockingbird well within grasp small town lawyer raising child single parent and trying lead example performance mary badham and philip alford show kid learned well doe uncredited narration kim stanley grownup scoutatticus finch attainable ideal believe secret popularity book and film kill mockingbird story atticus finch and family thirty rural alabama action take place several month given year important part film deal finch defending black man allegedly raping white woman thankless task and finch know know attitude people would make white jury still proceeds courage and determination summation jury film classic and peck innate decency nicely counterbalanced william windoms prosecutor smirk trial knowing ha play race card winother outstanding performance brock peter man peck defending james anderson father girl accused violating and frank overton county sheriffthis film wa debut robert duvall part boo radley play autistic neighbor finch no dialog duvall conveys great and pained emotion series expression unforgettable duvall played similar role another peck film captain newman mdgregory peck got best actor award  wa stiff competition year peck beat jack lemmon day wine and rose burt lancaster birdman alcatraz peter otoole lawrence arabia and marcello mastroianni divorce italian style no doubt sentiment play part final award lemmon and lancaster already gotten oscar and otoole and mastroianni relative newcomer sure think academy selection year ha stood test timethis film ha sure stood test,10,1
tt0056592,kill mockingbird truly much loved and criticallyacclaimed film perfect portrayal childhood innocence racial prejudice moral tolerance and courage no word describe film except marvellous film wonderfully done audience actually feel alabama must see anyone age,10,1
